CustomerID,Age,Gender,IncomeLevel,LoyaltyMember,ZipCode
C08952,61,female,Low,Y,81497
C08953,38,F,Medium,Y,18694
C08954,39,Male,Medium,N,45230
C08955,59,female,Medium,Y,22025
C08956,60,Male,High,N,18293
C08957,68,M,High,Y,00932
C08958,21,Male,Medium,Y,62409
C08959,44,female,High,N,08174
C08960,24,M,Low,Y,37858
C08961,48,female,Medium,Y,69675
C08962,40,Female,Medium,N,18853
C08963,34,M,High,N,71380
C08964,54,F,,Y,71239
C08965,61,Male,High,Y,18141
C08966,59,Male,,Y,09920
C08967,68,male,Low,Y,01616
C08968,29,F,High,N,87686
C08969,56,Female,Medium,Y,11782
C08970,35,Male,Medium,N,29543
C08971,63,female,Low,N,26796
C08972,66,male,High,Y,93757
C08973,25,M,Low,N,54589
C08974,67,M,Medium,N,27885
C08975,18,female,,N,01061
C08976,68,F,Medium,Y,82249
C08977,23,Male,Medium,N,90187
C08978,69,male,Low,N,17862
C08979,61,M,,N,71441
C08980,26,M,Low,Y,77383
C08981,54,F,High,Y,95063
C08982,24,Female,Medium,Y,24481
C08983,66,M,High,N,79950
C08984,49,Male,,Y,30316
C08985,37,M,Low,N,72037
C08986,33,M,High,N,96260
C08987,18,female,,N,85930
C08988,63,male,High,Y,73648
C08989,51,female,Medium,N,98147
C08990,31,female,Low,Y,09143
C08991,24,female,Low,Y,54148
C08992,53,female,Low,Y,02008
C08993,36,M,Low,Y,09270
C08994,54,Female,,Y,86237
C08995,66,Female,High,Y,15781
C08996,22,F,Low,N,01447
C08997,65,M,,Y,63444
C08998,20,male,High,N,44407
C08999,22,F,High,N,10548
C09000,62,Male,,Y,61285
C09001,66,F,Low,N,69606
C09002,43,male,High,N,52034
C09003,35,Male,Medium,N,05952
C09004,25,Male,High,Y,35797
C09005,19,Male,,N,88627
C09006,40,M,Low,Y,43082
C09007,45,M,Low,Y,76572
C09008,31,F,Medium,Y,93987
C09009,60,Male,Medium,N,34352
C09010,25,female,Medium,Y,89544
C09011,55,M,Medium,N,97706
C09012,40,female,Medium,N,39609
C09013,62,M,High,N,74949
C09014,48,M,Low,N,16009
C09015,23,Female,Medium,Y,35297
C09016,65,Female,Medium,N,06740
C09017,49,female,High,N,83434
C09018,34,M,Medium,N,56275
C09019,55,Male,High,N,92420
C09020,18,M,Low,N,03565
C09021,52,Female,Medium,N,16141
C09022,39,Female,Medium,Y,82709
C09023,24,male,Low,Y,99635
C09024,41,male,Medium,Y,64257
C09025,31,F,High,Y,53109
C09026,67,female,High,N,20713
C09027,40,Male,Low,N,38560
C09028,32,Male,Medium,N,73225
C09029,21,M,,Y,37813
C09030,24,male,High,Y,51820
C09031,40,M,High,Y,85250
C09032,60,Male,Low,Y,76635
C09033,54,male,High,N,16040
C09034,67,female,Low,Y,51703
C09035,68,male,Medium,Y,64522
C09036,43,male,Low,Y,58938
C09037,64,Female,Low,Y,07516
C09038,59,F,High,N,97723
C09039,44,F,Low,N,57098
C09040,39,M,Low,N,30901
C09041,58,M,Medium,Y,30663
C09042,40,F,Medium,Y,06629
C09043,64,Male,Low,Y,05897
C09044,50,female,High,N,83960
C09045,42,female,Medium,N,74418
C09046,63,Male,Medium,N,46248
C09047,38,male,Medium,Y,64726
C09048,19,F,Medium,N,05798
C09049,21,M,Medium,N,89013
C09050,45,F,Medium,Y,22148
C09051,66,M,High,Y,70140
C09052,45,Male,Medium,N,11136
C09053,27,M,Medium,N,06322
C09054,41,Male,High,N,37483
C09055,59,female,Medium,Y,55588
C09056,33,M,Low,Y,92230
C09057,25,male,,Y,78437
C09058,44,Male,Medium,N,36951
C09059,31,Male,High,N,62910
C09060,66,F,Low,Y,44142
C09061,38,F,High,Y,64872
C09062,65,Female,,N,86256
C09063,26,Female,Low,Y,12505
C09064,64,M,Medium,Y,24420
C09065,40,male,Low,N,84126
C09066,43,M,Medium,Y,43769
C09067,50,male,High,N,30999
C09068,28,Female,Medium,N,35239
C09069,66,female,High,Y,84783
C09070,51,Female,Medium,Y,15639
C09071,20,F,Medium,Y,53962
C09072,50,F,Medium,Y,60682
C09073,40,Male,Low,Y,49957
C09074,39,Female,Medium,N,15291
C09075,37,female,Medium,Y,50696
C09076,26,F,Low,Y,24735
C09077,41,M,High,N,90780
C09078,36,male,High,N,60356
C09079,54,F,Medium,N,23196
C09080,25,Female,,N,16758
C09081,21,M,High,Y,97254
C09082,24,F,Medium,N,16344
C09083,20,Male,Low,Y,65071
C09084,33,Male,Low,N,93815
C09085,25,F,High,N,42829
C09086,59,Male,Medium,N,81400
C09087,69,female,,N,31493
C09088,51,Female,Medium,N,17108
C09089,38,female,Low,N,62957
C09090,64,F,Low,Y,11399
C09091,62,female,High,Y,07123
C09092,42,Male,High,Y,56668
C09093,51,female,Low,N,22588
C09094,27,Female,Low,Y,10997
C09095,47,female,High,Y,56097
C09096,29,Male,Medium,Y,83723
C09097,36,Male,Low,Y,88561
C09098,55,Female,Low,N,57271
C09099,24,M,Low,N,47430
C09100,40,female,Medium,N,24265
C09101,27,male,Medium,Y,61473
C09102,43,female,High,N,39811
C09103,61,Male,Low,N,90161
C09104,60,female,Medium,Y,53023
C09105,64,Female,High,Y,74618
C09106,18,Male,,Y,71710
C09107,48,female,Low,Y,42068
C09108,51,F,,N,97041
C09109,37,Male,High,Y,61476
C09110,63,M,High,N,33021
C09111,64,male,Low,Y,03385
C09112,20,Female,High,Y,64642
C09113,34,Male,,Y,05668
C09114,59,F,High,Y,84497
C09115,60,M,Medium,Y,87995
C09116,46,Male,High,Y,60954
C09117,56,F,Low,Y,47834
C09118,24,female,High,Y,39063
C09119,53,M,Low,N,49946
C09120,30,male,High,Y,90890
C09121,39,F,High,Y,16411
C09122,40,female,Medium,Y,78691
C09123,25,M,High,N,42058
C09124,59,male,High,Y,01528
C09125,38,male,High,Y,93615
C09126,32,F,Medium,N,68466
C09127,58,F,Low,N,71797
C09128,25,male,High,Y,56491
C09129,57,F,Medium,Y,51476
C09130,32,Female,Low,Y,31246
C09131,27,Male,Medium,N,73705
C09132,30,F,High,N,05398
C09133,59,male,High,Y,18542
C09134,36,M,Medium,Y,17660
C09135,35,male,,Y,86121
C09136,56,female,High,N,84403
C09137,60,M,Medium,N,31633
C09138,63,Male,Low,N,60057
C09139,63,F,High,N,21322
C09140,58,female,Medium,Y,01319
C09141,65,Female,Medium,Y,71027
C09142,50,F,Medium,Y,34928
C09143,66,male,Low,Y,23553
C09144,51,Female,High,N,59565
C09145,68,female,High,N,38258
C09146,67,Female,Low,Y,99723
C09147,31,Female,Medium,N,72869
C09148,50,F,Medium,Y,28870
C09149,57,Male,Low,N,27210
C09150,41,female,Medium,N,73427
C09151,66,M,Low,Y,50825
C09152,39,Female,,Y,87608
C09153,41,Male,,N,75793
C09154,43,female,Medium,N,20385
C09155,40,Male,Medium,N,29929
C09156,38,F,Low,N,74582
C09157,41,Female,Low,Y,57417
C09158,63,M,High,Y,20152
C09159,66,male,Low,N,49798
C09160,46,Male,Low,Y,30776
C09161,32,female,Low,Y,02201
C09162,55,female,Low,N,24168
C09163,33,M,High,Y,29973
C09164,29,male,Low,N,49826
C09165,40,Female,Medium,N,65346
C09166,41,F,High,N,63160
C09167,61,Male,Medium,N,03690
C09168,39,male,Low,Y,78096
C09169,31,female,Medium,N,33931
C09170,34,female,High,Y,79127
C09171,30,Male,Low,Y,98280
C09172,21,M,Medium,N,93107
C09173,45,male,High,Y,53599
C09174,54,female,,N,55212
C09175,65,Female,High,Y,53616
C09176,33,Female,,N,63177
C09177,35,male,Low,Y,20865
C09178,23,male,Medium,N,50331
C09179,45,male,Low,N,63884
C09180,44,male,Low,N,85149
C09181,38,M,High,Y,58282
C09182,32,female,Low,Y,46986
C09183,20,male,,N,81564
C09184,40,Female,Low,Y,53792
C09185,54,male,Low,Y,31733
C09186,44,Female,Medium,N,68668
C09187,49,female,Medium,N,95173
C09188,59,Male,,Y,66836
C09189,24,Male,Medium,N,03602
C09190,34,male,Medium,Y,06057
C09191,43,F,Medium,N,05335
C09192,25,male,Medium,Y,78726
C09193,22,F,,N,86401
C09194,25,Male,Low,Y,31255
C09195,68,Female,Medium,N,79106
C09196,20,Female,High,N,64281
C09197,56,Male,High,N,58278
C09198,65,male,High,Y,77515
C09199,52,F,High,Y,41722
C09200,42,Male,Low,N,47192
C09201,67,F,Medium,Y,18131
C09202,64,female,High,Y,87376
C09203,26,F,Medium,N,82749
C09204,48,male,Low,Y,60516
C09205,29,male,Low,Y,12336
C09206,41,Male,Low,N,25465
C09207,35,female,High,Y,55765
C09208,63,female,High,Y,92477
C09209,25,Male,High,Y,78570
C09210,23,male,High,Y,55627
C09211,66,F,Medium,N,72853
C09212,58,Male,High,N,23309
C09213,35,F,High,N,04575
C09214,20,female,High,N,93621
C09215,65,female,,Y,54700
C09216,40,Female,High,N,84930
C09217,29,Female,Low,Y,90186
C09218,50,M,,N,39973
C09219,41,Female,Low,Y,14053
C09220,53,Male,High,N,84025
C09221,25,male,High,Y,65976
C09222,37,Female,Medium,Y,67923
C09223,34,female,Low,Y,12834
C09224,59,Female,Low,Y,61494
C09225,21,male,Low,N,45145
C09226,21,Female,High,Y,60325
C09227,55,M,Low,N,10529
C09228,57,Female,High,N,31366
C09229,57,male,Low,Y,19864
C09230,66,M,High,Y,27679
C09231,48,female,Medium,Y,69613
C09232,42,female,Low,N,99874
C09233,66,female,Medium,N,51718
C09234,41,M,Low,N,19933
C09235,64,Male,High,Y,87153
C09236,44,Female,Low,Y,75985
C09237,56,male,Low,Y,96387
C09238,30,M,Medium,Y,06985
C09239,49,male,Medium,N,34837
C09240,26,Female,High,Y,38039
C09241,66,M,Medium,N,11789
C09242,24,F,Low,Y,13762
C09243,19,Male,Medium,Y,33332
C09244,29,male,Medium,N,19059
C09245,44,female,Low,Y,83838
C09246,20,Male,High,N,29752
C09247,35,Male,Low,Y,35760
C09248,62,Male,Low,N,55342
C09249,27,F,High,N,66473
C09250,38,male,,Y,24969
C09251,66,M,High,Y,38930
C09252,44,male,Medium,N,48618
C09253,44,female,Low,Y,17646
C09254,36,female,High,Y,02076
C09255,28,male,Medium,Y,61310
C09256,57,F,Medium,N,25663
C09257,68,F,Low,N,83481
C09258,35,F,Medium,N,59098
C09259,23,F,High,Y,15990
C09260,47,Male,High,Y,08102
C09261,43,M,High,Y,46411
C09262,28,female,Medium,N,13076
C09263,41,male,High,Y,27947
C09264,35,Male,High,N,12008
C09265,37,Female,Medium,Y,91321
C09266,34,Female,,N,32097
C09267,42,Male,Low,N,85209
C09268,35,M,High,N,15929
C09269,18,female,Low,N,29185
C09270,60,Male,Low,N,10788
C09271,41,male,High,N,08218
C09272,67,Female,Medium,Y,75636
C09273,61,female,Medium,N,31434
C09274,45,Female,Low,N,65577
C09275,58,male,High,Y,34348
C09276,38,Female,Medium,Y,70470
C09277,58,Female,Low,Y,52470
C09278,57,Male,High,Y,29710
C09279,60,Male,,Y,69370
C09280,41,F,Low,N,15019
C09281,58,F,High,N,89006
C09282,42,Female,Medium,Y,92120
C09283,28,female,Medium,Y,96142
C09284,62,Female,Medium,Y,17899
C09285,37,F,Low,Y,60576
C09286,61,Male,High,N,01634
C09287,21,Female,High,N,20076
C09288,52,Female,,N,49981
C09289,20,female,High,Y,91973
C09290,27,M,High,N,27003
C09291,33,male,Medium,Y,33742
C09292,20,Male,Medium,Y,16685
C09293,24,F,,Y,23038
C09294,62,Female,High,Y,37987
C09295,47,F,Low,N,96767
C09296,28,Female,,N,58154
C09297,52,F,High,N,57333
C09298,42,F,Low,N,30643
C09299,57,F,High,Y,58408
C09300,32,female,Medium,N,31467
C09301,29,female,Medium,N,95851
C09302,58,male,Medium,N,39123
C09303,35,M,Medium,Y,79749
C09304,60,M,Medium,N,82917
C09305,34,Male,High,N,56958
C09306,57,Male,Medium,Y,85843
C09307,47,male,Low,N,15917
C09308,50,female,Medium,Y,63552
C09309,63,M,High,Y,20931
C09310,24,Male,Low,Y,82592
C09311,37,female,Medium,Y,83844
C09312,31,male,High,Y,00786
C09313,58,Male,Low,N,91640
C09314,29,Male,Medium,Y,96481
C09315,68,Female,Medium,Y,06430
C09316,44,F,,N,86461
C09317,45,Male,Low,Y,30093
C09318,39,M,High,Y,15403
C09319,39,male,Medium,N,71278
C09320,30,Female,High,Y,15114
C09321,65,female,,Y,40998
C09322,55,Male,High,Y,82251
C09323,18,F,Low,N,74777
C09324,61,M,Medium,N,22460
C09325,64,F,Medium,N,13266
C09326,34,female,High,Y,27892
C09327,49,female,Medium,Y,30287
C09328,63,F,Medium,N,56125
C09329,24,female,Low,N,71690
C09330,26,F,High,Y,17420
C09331,57,F,Medium,N,99097
C09332,45,male,High,Y,85669
C09333,44,male,,N,18556
C09334,53,Male,High,Y,97915
C09335,65,female,High,N,59289
C09336,43,Female,Low,Y,31290
C09337,24,Male,Medium,Y,44012
C09338,42,F,High,Y,69980
C09339,41,female,Medium,N,23689
C09340,64,male,Low,Y,86281
C09341,31,female,High,Y,01470
C09342,38,F,Medium,Y,71467
C09343,56,Female,Medium,N,57032
C09344,19,Male,,N,09857
C09345,55,male,Medium,Y,94190
C09346,19,Female,High,Y,05733
C09347,57,Female,High,N,24085
C09348,67,Male,Medium,N,84735
C09349,25,Male,Low,N,13563
C09350,53,F,Medium,N,94410
C09351,63,Female,High,N,66149
C09352,59,male,High,Y,06740
C09353,46,F,Low,N,00885
C09354,37,female,Low,N,07224
C09355,33,M,Low,N,79613
C09356,48,female,Medium,N,48248
C09357,51,Female,Medium,N,78652
C09358,40,Male,High,N,70012
C09359,68,Female,Low,Y,97199
C09360,19,M,Medium,Y,26393
C09361,29,Female,High,N,50933
C09362,49,F,Low,N,64553
C09363,28,M,Low,Y,92328
C09364,61,Male,Medium,N,35595
C09365,41,Female,,N,54188
C09366,63,M,,N,89350
C09367,31,Male,Low,Y,89254
C09368,20,male,Medium,N,59932
C09369,34,male,Low,Y,18245
C09370,39,F,,Y,37526
C09371,28,male,Medium,Y,55481
C09372,23,male,Low,Y,16004
C09373,60,F,Medium,N,23854
C09374,25,F,Medium,Y,10993
C09375,29,female,High,N,36608
C09376,46,F,,N,56735
C09377,48,F,Medium,N,26684
C09378,51,M,Low,N,41556
C09379,35,F,Medium,N,69490
C09380,33,M,Medium,N,54635
C09381,56,Female,Low,N,80021
C09382,56,Male,,N,39172
C09383,41,Male,High,Y,16404
C09384,22,Female,Medium,N,77694
C09385,22,F,High,N,89181
C09386,51,male,,Y,06662
C09387,28,Female,Medium,N,30100
C09388,69,female,High,N,12022
C09389,40,male,Low,Y,49639
C09390,69,female,High,N,40660
C09391,35,F,High,Y,23200
C09392,36,Female,Medium,Y,15731
C09393,35,F,,N,82233
C09394,59,Male,High,Y,84087
C09395,29,female,Medium,N,78722
C09396,62,F,Medium,Y,86944
C09397,44,female,Medium,Y,73923
C09398,32,F,High,N,98011
C09399,48,Male,Low,Y,75891
C09400,59,Female,,N,40457
C09401,23,M,Medium,Y,56658
C09402,39,Female,Medium,Y,54789
C09403,31,Female,Medium,Y,24304
C09404,22,Male,Medium,N,02583
C09405,64,M,Medium,N,97422
C09406,22,Male,Medium,N,14073
C09407,35,male,Medium,Y,69108
C09408,45,Male,High,N,78144
C09409,44,Female,,Y,58980
C09410,40,male,High,Y,55440
C09411,26,F,Medium,N,88349
C09412,60,female,Medium,Y,49038
C09413,22,female,Medium,Y,89339
C09414,64,M,Low,N,54418
C09415,36,female,,Y,22682
C09416,24,F,Medium,N,22416
C09417,69,Female,High,N,18379
C09418,25,F,High,Y,97355
C09419,35,Female,High,Y,08890
C09420,31,male,Low,N,76101
C09421,25,female,Medium,Y,27320
C09422,39,Male,Medium,N,96818
C09423,51,female,Low,N,80157
C09424,38,Male,Medium,Y,69785
C09425,26,M,,N,09558
C09426,47,male,Low,N,91320
C09427,31,male,Low,Y,26956
C09428,54,F,Low,N,47384
C09429,68,male,Low,N,41846
C09430,60,M,Low,N,66176
C09431,58,Female,Low,N,25938
C09432,59,Female,High,Y,06467
C09433,66,Female,High,Y,33920
C09434,59,M,High,Y,25949
C09435,63,female,High,N,22887
C09436,23,F,Low,Y,94097
C09437,57,male,Low,Y,39692
C09438,49,Female,Medium,Y,08940
C09439,52,Female,High,N,69614
C09440,52,Male,High,N,87405
C09441,48,female,Low,Y,25130
C09442,49,Female,Low,N,47718
C09443,67,M,Medium,Y,46352
C09444,31,Female,Low,N,20940
C09445,61,Female,Low,N,26379
C09446,69,male,Low,N,02826
C09447,31,F,Low,N,42410
C09448,48,female,Low,N,26447
C09449,38,Female,Medium,Y,89234
C09450,47,F,High,N,49713
C09451,56,M,High,Y,96692
C09452,49,male,Low,Y,08260
C09453,57,M,Low,N,45606
C09454,52,female,Medium,Y,70589
C09455,50,Male,High,Y,15733
C09456,48,F,High,Y,96250
C09457,20,M,Low,N,31968
C09458,67,Female,High,Y,18100
C09459,53,M,High,N,47633
C09460,36,male,Low,N,82324
C09461,42,M,Low,N,59491
C09462,46,male,High,Y,52241
C09463,67,M,High,Y,26062
C09464,56,M,High,N,67721
C09465,27,male,High,N,16740
C09466,35,Male,Low,Y,54155
C09467,35,Male,Low,Y,98012
C09468,35,Male,Medium,N,60195
C09469,57,female,Medium,N,25663
C09470,39,Male,Medium,Y,47330
C09471,64,M,High,Y,26879
C09472,47,Female,High,Y,93859
C09473,67,Female,High,Y,27868
C09474,69,M,Low,N,62219
C09475,43,F,Low,N,96792
C09476,45,male,High,N,05233
C09477,25,Female,Low,Y,08183
C09478,53,Male,Low,N,71180
C09479,23,M,High,Y,15369
C09480,68,female,Medium,Y,00960
C09481,56,Male,Low,Y,11688
C09482,69,Female,Low,N,59346
C09483,56,Male,Medium,N,55598
C09484,51,F,High,Y,48011
C09485,67,Female,Medium,N,88282
C09486,65,M,Medium,Y,51638
C09487,24,female,High,Y,67061
C09488,34,M,Medium,N,84757
C09489,57,Female,Medium,Y,05726
C09490,42,F,High,Y,89165
C09491,22,Male,Medium,N,39723
C09492,62,male,Low,N,74108
C09493,29,female,Low,N,17158
C09494,59,Female,High,Y,70796
C09495,24,Female,Medium,Y,55144
C09496,68,Male,Medium,N,54551
C09497,62,Female,Low,Y,23933
C09498,39,Male,High,N,75741
C09499,27,M,Low,N,57242
C09500,57,M,Medium,Y,21628
C09501,52,Male,Low,Y,05344
C09502,48,Female,Medium,Y,44882
C09503,37,F,Low,N,95365
C09504,48,female,Medium,Y,56137
C09505,21,Male,Medium,N,78054
C09506,44,F,Low,N,91912
C09507,48,Female,,N,34288
C09508,45,female,Low,N,70876
C09509,35,female,Medium,N,73526
C09510,41,M,Low,N,52645
C09511,58,female,High,Y,84977
C09512,39,Male,Medium,Y,89235
C09513,44,female,,Y,35388
C09514,58,M,Low,Y,20165
C09515,38,Male,Low,N,03012
C09516,60,female,High,N,00667
C09517,62,M,,N,34225
C09518,48,Male,Medium,N,34561
C09519,40,male,High,Y,68360
C09520,38,M,Low,Y,17130
C09521,31,M,,N,07696
C09522,66,M,High,Y,25508
C09523,21,Female,Medium,N,64807
C09524,30,female,High,N,81111
C09525,20,Male,High,Y,62233
C09526,61,M,Medium,Y,88430
C09527,33,M,,N,34918
C09528,26,M,High,N,87988
C09529,24,M,Medium,Y,83594
C09530,35,Female,High,Y,33302
C09531,23,Female,Medium,Y,64309
C09532,65,Female,Medium,N,51508
C09533,50,Male,High,N,39978
C09534,41,female,Medium,N,72995
C09535,29,Male,Low,N,30630
C09536,57,male,Low,Y,21463
C09537,67,M,High,Y,02655
C09538,22,M,High,Y,11797
C09539,43,M,Low,N,03376
C09540,52,male,High,Y,53410
C09541,59,male,Low,Y,10299
C09542,43,Female,High,N,13523
C09543,27,F,High,Y,66513
C09544,51,Female,Medium,Y,47262
C09545,54,female,High,Y,25452
C09546,34,male,Medium,Y,38621
C09547,28,Female,Low,N,25264
C09548,39,male,High,N,22701
C09549,57,male,Medium,N,09995
C09550,63,F,High,N,68866
C09551,41,male,Medium,Y,17350
C09552,22,F,Medium,N,77089
C09553,34,F,High,N,78320
C09554,54,M,Medium,N,16072
C09555,37,male,Medium,Y,48088
C09556,31,Female,High,Y,18270
C09557,45,F,High,Y,12507
C09558,63,Male,Low,Y,84511
C09559,50,Female,Low,N,02482
C09560,28,female,Medium,N,10619
C09561,64,Male,High,Y,36714
C09562,50,F,High,Y,44644
C09563,32,M,Low,N,39139
C09564,30,M,Medium,N,03774
C09565,40,Male,Low,N,43065
C09566,22,Male,Medium,N,92927
C09567,41,male,Low,Y,01504
C09568,54,male,Low,N,61990
C09569,63,M,Low,Y,41606
C09570,48,F,Low,Y,07985
C09571,53,male,High,N,09182
C09572,25,Male,Medium,Y,64188
C09573,38,Male,Medium,Y,80662
C09574,46,female,Medium,Y,74526
C09575,25,female,Low,Y,16647
C09576,38,male,Low,N,33592
C09577,62,M,Low,Y,50081
C09578,34,male,High,N,94905
C09579,18,M,Low,Y,50005
C09580,66,Male,High,N,48933
C09581,33,male,High,N,89630
C09582,55,M,Medium,N,13150
C09583,37,Male,Low,N,22872
C09584,54,male,Low,Y,73433
C09585,60,M,Low,N,86835
C09586,45,Male,High,Y,87212
C09587,55,F,Low,Y,46451
C09588,22,M,Low,N,24405
C09589,38,F,Low,N,35925
C09590,64,Female,High,N,17748
C09591,32,Female,Low,Y,05723
C09592,28,F,High,Y,16699
C09593,48,male,Low,N,94337
C09594,29,male,Low,N,09611
C09595,63,F,Medium,N,72769
C09596,40,Male,High,N,01395
C09597,56,Male,High,N,22040
C09598,51,F,High,Y,57784
C09599,61,Female,High,Y,76275
C09600,21,male,High,Y,75596
C09601,28,male,High,N,57643
C09602,51,Male,High,Y,65532
C09603,23,F,Medium,N,89630
C09604,50,male,Low,Y,27796
C09605,31,M,High,Y,46776
C09606,33,F,Medium,Y,78853
C09607,43,male,High,N,31711
C09608,21,male,High,Y,37943
C09609,27,Female,High,Y,77068
C09610,45,F,Medium,N,80470
C09611,42,F,Low,N,23005
C09612,62,F,Medium,Y,97517
C09613,44,M,High,Y,62693
C09614,42,male,,N,35025
C09615,63,Male,Low,N,29563
C09616,23,Male,Low,Y,25626
C09617,23,female,Low,Y,82136
C09618,54,F,Medium,N,06166
C09619,67,female,Low,N,18970
C09620,37,F,,Y,62688
C09621,68,Female,High,N,47305
C09622,31,Female,High,N,67677
C09623,41,Male,Low,N,58068
C09624,53,M,Low,Y,02053
C09625,28,Female,Low,N,93301
C09626,28,Male,,N,54513
C09627,23,F,High,N,77832
C09628,30,female,High,Y,34359
C09629,60,male,Low,Y,62926
C09630,67,male,,N,44432
C09631,57,F,High,N,53002
C09632,57,Female,Low,Y,60301
C09633,31,female,High,Y,93086
C09634,63,male,Low,Y,20355
C09635,42,male,Medium,Y,57176
C09636,24,male,Low,Y,80148
C09637,68,male,Medium,N,30014
C09638,38,M,,Y,82495
C09639,65,M,Medium,N,43715
C09640,43,male,Medium,Y,74054
C09641,44,Female,Medium,N,81398
C09642,68,male,High,N,42110
C09643,36,male,Medium,N,89918
C09644,18,F,Medium,N,59071
C09645,50,Male,Low,Y,92191
C09646,39,M,High,N,32343
C09647,28,M,Low,N,28158
C09648,43,female,,N,62756
C09649,38,Male,Medium,N,47416
C09650,43,M,High,N,98642
C09651,53,Female,Medium,N,36104
C09652,50,male,High,Y,29805
C09653,20,F,Medium,N,05304
C09654,29,Female,Low,Y,60341
C09655,28,male,Low,N,35239
C09656,39,M,Low,N,14475
C09657,45,Male,Medium,N,42838
C09658,40,Male,Low,Y,06908
C09659,53,Female,Low,Y,67411
C09660,39,M,,Y,36578
C09661,50,Female,Medium,Y,14295
C09662,49,M,Low,N,89634
C09663,44,F,Low,Y,56069
C09664,24,male,,Y,82128
C09665,29,Female,Medium,N,05241
C09666,55,Male,Low,N,24572
C09667,57,Female,High,N,92650
C09668,54,Female,,Y,75120
C09669,44,M,Low,Y,31908
C09670,28,Male,Medium,Y,91548
C09671,28,F,Low,N,11298
C09672,27,Female,High,N,62625
C09673,21,female,Low,N,37715
C09674,30,Female,High,Y,63542
C09675,22,F,,Y,35979
C09676,22,male,Medium,N,71146
C09677,24,Male,Medium,N,24419
C09678,35,F,Medium,N,74066
C09679,45,Male,Low,Y,06997
C09680,26,Male,High,N,44357
C09681,40,M,Low,Y,51288
C09682,31,F,High,N,92474
C09683,57,female,Medium,Y,66839
