CustomerID,TransactionID,Date,StoreID,ProductCategory,AmountSpent,Quantity,DiscountApplied
C04033,T136554,09/30/2024,S022,Toys,95.4,2,10
C01025,T136555,09/03/2024,S006,Electronics,23.6,3,0
C08274,T136556,2024-12-10,S016,Home,109.45,3,10
C06207,T136557,2025-02-01,S006,Electronics,101.44,1,0
C08827,T136558,03/01/2025,S022,Clothing,126.13,3,20
C07144,T136559,2024-03-02,S044,Beauty,15.76,2,20
C04956,T136560,12/17/2024,S012,Clothing,113.28,2,5
C03777,T136561,2025-05-28,S047,Clothing,109.52,4,20
C00900,T136562,03/06/2025,S017,Beauty,116.38,3,5
C03337,T136563,02/08/2024,S045,Electronics,109.82,3,15
C00395,T136564,06/13/2024,S015,Beauty,196.14,4,15
C01014,T136565,06/01/2024,S021,Home,178.89,1,10
C00127,T136566,09/01/2024,S014,Home,87.74,1,15
C08447,T136567,08/05/2023,S002,Home,99.0,4,5
C01282,T136568,2024-12-02,S001,Home,80.42,1,5
C06047,T136569,07/07/2024,S017,Home,156.37,3,5
C08488,T136570,2023-06-24,S050,Electronics,34.75,1,10
C06226,T136571,09/04/2024,S035,Clothing,225.39,1,20
C06940,T136572,02/13/2024,S011,Clothing,6.34,1,15
C08375,T136573,01/24/2024,S040,Clothing,176.0,1,0
C03033,T136574,2024-06-17,S047,Home,174.05,2,20
C08675,T136575,2023-11-09,S020,Home,145.85,2,15
C01148,T136576,10/20/2024,S037,Clothing,77.96,4,10
C02561,T136577,2023-07-13,S044,Toys,78.24,2,15
C06950,T136578,2023-09-15,S025,Beauty,102.91,4,20
C05631,T136579,06/24/2024,S015,Home,173.01,1,10
C09053,T136580,2024-05-23,S007,Home,135.46,2,20
C02306,T136581,11/04/2024,S031,Clothing,106.78,4,10
C08023,T136582,2023-10-25,S021,Clothing,98.73,1,20
C03937,T136583,11/01/2024,S043,Beauty,,3,15
C04042,T136584,08/03/2023,S035,Home,93.7,1,15
C05390,T136585,09/30/2024,S035,Electronics,191.68,3,15
C05606,T136586,2025-03-02,S033,Clothing,127.57,4,5
C03129,T136587,11/11/2023,S024,Electronics,63.46,4,15
C07939,T136588,01/02/2025,S016,Beauty,17.97,2,15
C00362,T136589,12/30/2024,S029,Toys,83.32,4,10
C02046,T136590,2024-05-04,S026,Beauty,74.97,2,5
C08579,T136591,08/08/2024,S009,Home,129.93,1,20
C02805,T136592,12/26/2024,S022,Toys,61.99,3,20
C05672,T136593,11/22/2024,S045,Clothing,124.39,2,20
C00827,T136594,2024-01-02,S022,Electronics,167.38,3,10
C01747,T136595,08/30/2023,S025,Electronics,75.58,4,20
C05442,T136596,04/03/2025,S018,Home,93.4,3,0
C02813,T136597,12/18/2023,S045,Home,86.44,3,15
C03244,T136598,2024-04-27,S044,Beauty,145.75,3,15
C05183,T136599,01/05/2024,S005,Beauty,110.88,3,0
C02923,T136600,2025-01-18,S010,Clothing,34.73,1,15
C07770,T136601,2024-12-17,S023,Toys,80.4,3,5
C01601,T136602,2024-07-21,S032,Clothing,30.42,4,20
C01986,T136603,2023-07-25,S013,Electronics,129.87,1,5
C07177,T136604,2024-02-09,S038,Beauty,214.07,2,5
C04077,T136605,2023-12-02,S020,Electronics,118.12,4,0
C03004,T136606,2025-04-13,S019,Home,120.89,3,5
C07310,T136607,2025-01-27,S042,Home,54.89,1,20
C05238,T136608,2025-04-16,S039,Electronics,114.74,4,5
C07869,T136609,08/02/2023,S034,Home,100.8,1,10
C00499,T136610,12/26/2024,S047,Clothing,90.95,1,15
C08418,T136611,2025-03-12,S012,Beauty,118.18,2,0
C08267,T136612,2024-03-19,S033,Beauty,50.19,2,5
C07698,T136613,2024-07-30,S008,Toys,59.02,4,10
C01576,T136614,2024-08-20,S050,Electronics,149.69,2,20
C06103,T136615,2025-05-07,S040,Home,36.21,3,0
C04845,T136616,11/14/2023,S001,Home,24.95,4,10
C03080,T136617,2024-08-08,S046,Beauty,112.4,1,15
C06317,T136618,2023-11-08,S002,Toys,88.07,2,5
C02472,T136619,03/01/2024,S029,Home,83.1,4,5
C02658,T136620,2025-01-17,S006,Clothing,,3,15
C03766,T136621,2024-10-03,S024,Beauty,,3,10
C03054,T136622,2024-10-21,S031,Beauty,128.04,4,15
C00771,T136623,2024-04-02,S020,Beauty,82.94,3,5
C00896,T136624,2023-12-05,S036,Electronics,54.78,2,20
C07034,T136625,03/04/2024,S017,Electronics,5.0,3,20
C08000,T136626,07/18/2024,S017,Clothing,14.22,2,5
C04566,T136627,07/21/2024,S023,Electronics,180.32,3,20
C01252,T136628,01/17/2025,S038,Home,153.0,1,0
C03539,T136629,2024-06-19,S027,Clothing,126.01,3,15
C02696,T136630,04/26/2024,S028,Home,97.78,3,5
C06128,T136631,2023-11-12,S049,Toys,127.1,3,20
C01390,T136632,2023-09-27,S018,Electronics,216.1,1,15
C05650,T136633,2024-08-24,S002,Toys,138.76,2,0
C05494,T136634,02/12/2024,S018,Beauty,63.61,3,20
C07616,T136635,12/07/2023,S016,Home,141.41,3,5
C00060,T136636,2025-01-02,S006,Beauty,151.61,3,5
C09012,T136637,03/31/2024,S009,Home,86.89,2,20
C03488,T136638,06/28/2023,S019,Beauty,123.72,1,10
C04989,T136639,07/25/2024,S004,Beauty,199.03,2,20
C01821,T136640,2024-03-31,S010,Beauty,79.02,4,0
C00888,T136641,12/18/2024,S011,Clothing,112.06,4,20
C03816,T136642,2024-02-23,S014,Home,53.39,3,10
C09094,T136643,08/09/2023,S023,Toys,88.97,3,5
C00349,T136644,2025-01-03,S040,Home,14.21,3,0
C06523,T136645,10/03/2023,S017,Electronics,122.52,3,5
C08965,T136646,2023-11-13,S003,Home,90.14,2,15
C04336,T136647,2025-01-02,S045,Clothing,58.78,1,15
C07408,T136648,2023-06-20,S004,Home,113.36,3,0
C08088,T136649,2023-07-04,S032,Electronics,84.29,1,5
C08645,T136650,10/21/2023,S039,Beauty,72.4,4,0
C08667,T136651,2024-01-21,S043,Beauty,80.97,3,0
C06312,T136652,2024-10-16,S029,Electronics,105.12,4,15
C08441,T136653,2024-09-29,S009,Clothing,53.04,2,0
C04732,T136654,12/29/2023,S023,Toys,184.99,69,15
C00700,T136655,2025-01-26,S028,Beauty,58.52,2,0
C04606,T136656,2024-05-28,S032,Toys,73.22,4,5
C03256,T136657,2024-03-02,S035,Clothing,184.02,1,5
C04306,T136658,2024-07-20,S039,Electronics,81.57,2,5
C07119,T136659,2023-12-28,S046,Beauty,19.58,3,0
C09579,T136660,2024-09-30,S046,Home,,2,5
C09123,T136661,2024-01-07,S023,Beauty,85.56,2,0
C07215,T136662,2024-04-07,S037,Home,89.86,2,10
C08738,T136663,2023-12-03,S019,Toys,26.75,3,10
C01645,T136664,2025-05-26,S005,Home,52.75,2,5
C05635,T136665,2023-12-17,S022,Beauty,60.11,4,20
C06683,T136666,2023-07-11,S033,Beauty,13.37,2,5
C05734,T136667,12/03/2024,S011,Electronics,115.62,1,15
C00580,T136668,2023-07-12,S013,Beauty,75.79,3,5
C09320,T136669,2025-04-15,S009,Home,64.6,2,0
C08597,T136670,08/22/2024,S002,Toys,194.92,4,5
C01789,T136671,03/13/2024,S002,Electronics,53.87,3,10
C08667,T136672,2025-03-19,S006,Toys,92.35,4,0
C09955,T136673,2024-11-09,S011,Home,70.01,4,0
C06322,T136674,10/04/2023,S029,Beauty,110.56,4,0
C00017,T136675,2024-09-02,S017,Home,142.26,2,5
C05863,T136676,02/06/2024,S046,Beauty,29.87,3,5
C06560,T136677,07/02/2024,S040,Home,72.95,2,5
C00965,T136678,2023-07-18,S048,Beauty,131.06,4,15
C02109,T136679,2024-05-17,S023,Toys,87.87,4,10
C00512,T136680,2023-12-29,S002,Toys,78.63,4,0
C03912,T136681,2023-11-13,S027,Toys,145.05,4,5
C07013,T136682,07/11/2023,S020,Clothing,132.63,2,20
C05671,T136683,2024-12-11,S043,Electronics,12.93,2,15
C01073,T136684,2024-11-02,S017,Clothing,98.28,2,20
C03622,T136685,2024-01-21,S034,Clothing,61.32,1,5
C02213,T136686,02/20/2024,S033,Toys,75.63,1,15
C00859,T136687,10/23/2023,S043,Beauty,190.49,2,20
C08928,T136688,04/27/2025,S024,Beauty,94.37,2,15
C04504,T136689,2024-02-28,S019,Clothing,79.15,92,0
C07745,T136690,2024-12-20,S003,Beauty,,2,20
C00615,T136691,2024-11-13,S041,Clothing,157.48,4,10
C08159,T136692,2025-02-07,S023,Toys,,1,10
C01639,T136693,2024-10-06,S014,Beauty,96.55,4,10
C05408,T136694,05/28/2024,S048,Beauty,102.63,2,10
C03385,T136695,2024-10-07,S007,Home,133.82,1,15
C00583,T136696,2025-01-23,S027,Beauty,145.27,1,5
C06419,T136697,2024-04-11,S003,Electronics,87.46,2,15
C01230,T136698,2024-10-12,S037,Beauty,56.25,2,20
C02682,T136699,2023-06-18,S021,Toys,125.33,2,0
C00620,T136700,2023-10-10,S027,Clothing,68.9,3,5
C06984,T136701,2024-10-14,S008,Beauty,91.12,3,5
C07976,T136702,2024-07-13,S014,Beauty,5.0,3,20
C02216,T136703,2024-01-31,S021,Beauty,81.14,4,5
C09434,T136704,07/23/2023,S004,Clothing,47.62,3,5
C05568,T136705,2023-09-23,S025,Electronics,56.91,2,15
C03318,T136706,2024-07-17,S021,Toys,77.39,3,0
C06743,T136707,2024-03-19,S013,Toys,32.17,2,10
C06628,T136708,05/19/2025,S046,Toys,102.75,1,5
C07567,T136709,05/13/2025,S003,Beauty,57.12,4,15
C07152,T136710,2023-10-23,S038,Toys,149.95,2,5
C04165,T136711,2023-12-25,S037,Toys,23.27,2,15
C03468,T136712,10/29/2024,S033,Beauty,7.6,1,5
C02215,T136713,2024-03-23,S005,Beauty,141.68,3,15
C02157,T136714,2023-10-06,S031,Toys,39.32,3,0
C09444,T136715,2023-10-28,S005,Toys,67.55,2,20
C00046,T136716,04/22/2025,S048,Home,154.98,3,15
C05944,T136717,2023-11-19,S021,Beauty,144.6,4,0
C07845,T136718,07/30/2024,S036,Toys,102.89,1,15
C02902,T136719,2024-01-21,S045,Clothing,139.0,4,10
C04149,T136720,2023-10-20,S011,Clothing,81.49,51,20
C04399,T136721,2024-06-24,S045,Toys,85.75,2,10
C04794,T136722,2024-01-20,S013,Toys,166.64,4,5
C09417,T136723,2025-04-26,S020,Home,104.43,2,5
C08159,T136724,11/20/2024,S025,Electronics,5.0,3,0
C02760,T136725,12/31/2023,S020,Electronics,107.09,1,5
C05587,T136726,2024-12-31,S011,Clothing,205.8,4,5
C02357,T136727,08/05/2023,S029,Electronics,101.26,3,0
C06407,T136728,2024-12-30,S026,Beauty,159.01,4,5
C07954,T136729,04/17/2025,S034,Home,47.56,4,0
C05000,T136730,2025-03-15,S037,Home,116.68,3,15
C04729,T136731,06/11/2023,S023,Toys,105.72,1,20
C03302,T136732,2023-09-05,S033,Home,120.2,4,0
C09370,T136733,2024-07-28,S026,Beauty,68.1,4,20
C08538,T136734,07/28/2024,S050,Electronics,45.86,3,20
C09063,T136735,2025-01-14,S030,Beauty,117.62,2,5
C02546,T136736,07/05/2023,S010,Toys,159.02,4,20
C04510,T136737,2024-06-13,S013,Electronics,72.86,1,20
C07313,T136738,08/25/2023,S028,Home,201.37,77,5
C00482,T136739,2023-07-26,S027,Beauty,165.07,3,0
C00921,T136740,2024-04-06,S041,Toys,94.78,3,20
C09365,T136741,06/24/2023,S010,Home,138.54,3,10
C00462,T136742,2024-04-08,S021,Electronics,121.22,4,10
C06144,T136743,2025-02-18,S014,Clothing,128.09,3,0
C00127,T136744,03/15/2025,S015,Clothing,149.61,3,0
C08593,T136745,2025-03-19,S032,Electronics,110.87,1,0
C09210,T136746,12/24/2023,S035,Electronics,185.73,3,10
C09488,T136747,2024-09-24,S045,Electronics,111.12,4,10
C05666,T136748,2023-08-20,S041,Home,111.88,2,5
C00748,T136749,2024-11-15,S021,Electronics,83.65,4,0
C03727,T136750,2024-05-02,S002,Clothing,73.43,74,10
C04774,T136751,04/28/2024,S035,Clothing,117.12,2,10
C07512,T136752,2024-01-23,S016,Toys,97.38,1,20
C07116,T136753,2024-03-17,S048,Beauty,142.6,1,15
C04125,T136754,11/19/2024,S037,Toys,110.68,2,20
C04917,T136755,12/27/2024,S013,Home,113.12,2,10
C03485,T136756,2024-03-15,S040,Beauty,80.25,4,15
C07919,T136757,08/12/2024,S004,Toys,73.7,1,15
C07985,T136758,2024-10-22,S014,Beauty,91.23,4,20
C03072,T136759,01/06/2024,S023,Clothing,,4,20
C07314,T136760,03/13/2024,S050,Beauty,177.74,3,20
C06710,T136761,02/24/2024,S014,Clothing,60.28,3,10
C07889,T136762,2023-07-15,S039,Beauty,47.25,4,15
C00611,T136763,11/13/2023,S011,Home,146.2,1,5
C04830,T136764,07/30/2024,S025,Home,10.12,3,5
C04932,T136765,2025-03-20,S048,Toys,,3,5
C01069,T136766,11/11/2024,S011,Toys,98.3,3,5
C01033,T136767,2023-08-03,S028,Electronics,124.03,1,10
C05151,T136768,01/27/2024,S024,Toys,138.93,2,5
C01619,T136769,08/09/2024,S001,Home,189.39,4,15
C04172,T136770,01/21/2024,S027,Beauty,99.36,1,15
C04039,T136771,2023-11-25,S013,Toys,73.61,2,0
C00223,T136772,2025-01-20,S026,Toys,57.97,1,20
C07034,T136773,10/08/2023,S021,Home,70.18,2,15
C09917,T136774,08/26/2024,S027,Toys,144.44,2,20
C09506,T136775,01/28/2025,S027,Toys,167.86,4,20
C04738,T136776,2023-09-23,S040,Beauty,91.81,2,20
C04593,T136777,02/14/2024,S011,Electronics,126.6,3,10
C08310,T136778,05/10/2025,S021,Clothing,94.68,1,20
C03602,T136779,2025-05-08,S001,Electronics,78.09,1,0
C09534,T136780,02/18/2025,S006,Toys,116.05,2,5
C09144,T136781,05/15/2024,S034,Clothing,29.07,3,15
C04305,T136782,2024-07-21,S045,Clothing,114.13,1,0
C08023,T136783,2023-12-19,S042,Clothing,79.5,3,0
C01657,T136784,2025-02-14,S033,Beauty,160.17,4,0
C06149,T136785,08/25/2024,S040,Home,87.13,4,0
C03045,T136786,08/11/2024,S016,Electronics,97.0,2,20
C01568,T136787,05/11/2024,S049,Toys,5.0,3,15
C03936,T136788,2024-09-29,S026,Electronics,182.94,2,15
C05907,T136789,2023-12-09,S038,Electronics,85.04,1,0
C05577,T136790,2024-08-22,S008,Electronics,107.02,1,0
C08477,T136791,11/21/2024,S024,Electronics,18.19,2,20
C09249,T136792,2024-06-11,S012,Home,76.85,3,15
C03031,T136793,2024-06-15,S023,Home,11.15,3,5
C03637,T136794,08/06/2024,S007,Toys,82.64,3,20
C00679,T136795,03/10/2025,S041,Beauty,57.28,4,20
C07440,T136796,2023-08-17,S009,Home,120.03,2,5
C04588,T136797,2025-04-19,S046,Electronics,225.64,4,0
C05918,T136798,07/17/2023,S027,Home,169.12,12,5
C07432,T136799,2024-10-01,S040,Electronics,164.45,1,0
C08323,T136800,11/25/2024,S023,Beauty,195.82,4,0
C09001,T136801,2023-10-02,S018,Clothing,87.42,4,5
C04294,T136802,2024-12-15,S012,Electronics,,4,0
C05393,T136803,03/29/2024,S013,Clothing,108.06,3,5
C08813,T136804,2025-01-10,S019,Home,106.18,2,0
C09772,T136805,2025-04-01,S012,Clothing,124.21,1,5
C02957,T136806,06/04/2025,S049,Beauty,,2,20
C04782,T136807,2023-06-08,S018,Clothing,191.34,4,15
C05656,T136808,12/13/2024,S010,Beauty,85.1,1,10
C06456,T136809,11/07/2023,S003,Home,137.8,3,20
C09393,T136810,03/16/2025,S020,Home,98.0,2,10
C09711,T136811,2023-08-24,S024,Toys,152.9,1,10
C03387,T136812,04/05/2025,S009,Beauty,78.61,1,5
C08248,T136813,12/23/2024,S006,Toys,128.02,89,15
C01883,T136814,2023-10-18,S022,Beauty,6.82,3,20
C02754,T136815,2024-08-24,S005,Home,117.16,3,0
C02468,T136816,10/15/2023,S036,Beauty,94.51,4,0
C07783,T136817,2023-11-17,S017,Beauty,108.03,1,15
C02570,T136818,2025-02-06,S012,Electronics,165.27,4,0
C01652,T136819,2024-02-10,S026,Toys,185.1,2,15
C01651,T136820,10/05/2023,S006,Home,112.82,4,5
C08865,T136821,2024-08-29,S030,Toys,25.56,3,5
C09675,T136822,2024-02-18,S015,Clothing,12.52,3,20
C03900,T136823,2025-03-23,S019,Clothing,60.03,1,0
C02034,T136824,2025-03-03,S018,Beauty,97.99,1,5
C03020,T136825,10/13/2023,S014,Beauty,216.6,2,5
C02628,T136826,08/01/2024,S034,Home,81.33,2,15
C04104,T136827,2024-11-30,S015,Toys,97.56,1,10
C04019,T136828,2025-01-24,S013,Toys,90.93,4,5
C08127,T136829,2024-05-28,S016,Electronics,77.45,2,15
C05037,T136830,2025-05-08,S031,Beauty,,3,5
C03400,T136831,2023-12-05,S030,Home,79.93,3,5
C06440,T136832,2023-06-09,S006,Electronics,86.21,1,0
C06011,T136833,2025-03-22,S006,Beauty,31.19,4,10
C07336,T136834,2025-01-03,S012,Beauty,124.18,2,10
C07487,T136835,2025-04-27,S002,Electronics,125.99,2,20
C08501,T136836,06/07/2023,S040,Beauty,106.56,3,0
C02088,T136837,08/29/2024,S043,Toys,192.55,3,10
C09012,T136838,2023-10-10,S030,Clothing,70.74,1,0
C09084,T136839,2024-04-28,S033,Home,,2,15
C03957,T136840,12/05/2023,S018,Electronics,192.63,4,20
C01614,T136841,07/27/2023,S025,Beauty,115.56,4,0
C07906,T136842,01/21/2025,S013,Beauty,117.95,1,5
C06649,T136843,2024-06-29,S001,Toys,123.96,4,0
C07730,T136844,2024-01-02,S041,Toys,,1,5
C01103,T136845,2024-04-23,S017,Home,187.18,1,15
C01583,T136846,2025-02-18,S007,Beauty,114.53,1,15
C07758,T136847,09/15/2024,S013,Beauty,181.42,2,10
C01471,T136848,2024-02-26,S025,Home,52.98,3,10
C07026,T136849,01/10/2024,S011,Electronics,91.29,3,5
C03591,T136850,09/29/2023,S003,Toys,145.12,2,10
C05562,T136851,2023-12-21,S042,Home,55.73,1,20
C04679,T136852,2024-08-04,S040,Toys,108.66,2,5
C04920,T136853,11/10/2024,S011,Clothing,66.5,4,0
C06793,T136854,2024-02-23,S004,Home,124.4,3,5
C07717,T136855,11/15/2023,S007,Clothing,63.25,4,20
C06966,T136856,01/09/2025,S034,Electronics,48.83,2,10
C03686,T136857,2024-01-06,S006,Clothing,5.0,3,15
C09867,T136858,2024-06-13,S027,Clothing,39.19,4,0
C01193,T136859,09/08/2023,S004,Clothing,100.59,2,15
C05210,T136860,07/22/2023,S033,Toys,94.61,2,5
C06905,T136861,12/04/2023,S003,Home,62.75,3,10
C04051,T136862,12/29/2024,S016,Beauty,56.9,4,20
C01040,T136863,2024-09-12,S043,Electronics,46.89,1,5
C00899,T136864,2025-01-04,S032,Beauty,145.87,1,20
C00822,T136865,08/18/2024,S030,Electronics,49.61,1,10
C08382,T136866,2023-12-20,S041,Toys,122.36,2,5
C08891,T136867,12/01/2024,S039,Home,186.22,2,0
C09621,T136868,2025-02-12,S017,Home,121.11,3,15
C04412,T136869,2024-06-02,S034,Beauty,140.39,43,15
C03324,T136870,05/10/2024,S014,Beauty,144.81,2,20
C02995,T136871,12/14/2023,S043,Electronics,,2,5
C03629,T136872,2025-02-26,S005,Toys,5.0,4,20
C02035,T136873,2023-11-18,S017,Electronics,141.87,1,15
C04365,T136874,2024-09-18,S016,Toys,11.83,3,5
C06473,T136875,12/26/2024,S034,Home,189.09,3,15
C02181,T136876,2025-04-12,S038,Home,158.21,1,0
C02363,T136877,01/08/2024,S023,Clothing,125.37,1,0
C08276,T136878,10/08/2023,S020,Toys,78.1,4,20
C02374,T136879,2023-10-16,S003,Beauty,5.0,4,0
C00461,T136880,2023-09-06,S045,Clothing,113.88,3,5
C01036,T136881,03/16/2024,S031,Electronics,137.49,3,5
C06674,T136882,2023-09-29,S047,Home,130.81,2,5
C05387,T136883,2024-03-14,S022,Toys,65.77,3,0
C07763,T136884,2024-04-06,S012,Beauty,124.88,4,20
C01002,T136885,2024-01-18,S035,Toys,36.18,3,5
C05682,T136886,2024-10-20,S028,Beauty,37.41,4,15
C02623,T136887,2024-02-12,S020,Electronics,237.02,4,0
C08313,T136888,2024-08-14,S037,Electronics,159.14,1,10
C08478,T136889,2024-11-02,S008,Clothing,20.73,1,20
C05035,T136890,2023-07-18,S043,Clothing,74.64,2,0
C01798,T136891,2023-08-07,S046,Clothing,57.98,1,0
C02923,T136892,2025-03-20,S034,Electronics,216.73,3,5
C04955,T136893,05/12/2025,S006,Electronics,8.65,2,5
C08143,T136894,04/24/2024,S047,Toys,151.58,1,15
C07920,T136895,2024-07-01,S012,Electronics,78.11,4,15
C01151,T136896,10/08/2024,S032,Clothing,225.88,4,15
C00547,T136897,2025-04-24,S028,Beauty,66.36,1,20
C08527,T136898,2024-01-06,S022,Clothing,42.34,2,5
C00959,T136899,01/25/2024,S039,Clothing,95.59,3,5
C08799,T136900,2024-06-18,S010,Clothing,159.24,2,5
C08377,T136901,11/13/2023,S049,Toys,136.45,1,20
C06518,T136902,10/18/2024,S048,Beauty,46.26,2,15
C08023,T136903,10/05/2024,S045,Home,111.01,2,15
C08783,T136904,01/14/2024,S050,Beauty,120.91,2,20
C03008,T136905,2024-10-20,S022,Home,,4,15
C01470,T136906,03/10/2025,S041,Home,105.23,2,0
C07190,T136907,2025-01-11,S036,Beauty,72.02,95,0
C05258,T136908,2023-11-27,S012,Beauty,75.45,4,5
C05748,T136909,12/07/2024,S011,Beauty,91.13,2,10
C03934,T136910,11/10/2024,S009,Electronics,103.6,2,15
C00152,T136911,10/13/2023,S030,Home,52.92,3,15
C06296,T136912,10/21/2023,S007,Clothing,96.15,4,10
C07460,T136913,2024-12-26,S013,Beauty,123.32,2,10
C02786,T136914,12/15/2023,S021,Beauty,155.82,4,20
C03809,T136915,11/16/2023,S044,Toys,,4,10
C00821,T136916,2023-10-07,S022,Beauty,255.1,3,15
C07834,T136917,2025-06-02,S040,Beauty,73.49,2,10
C01723,T136918,2024-11-03,S048,Clothing,24.63,4,20
C07948,T136919,2024-12-24,S015,Beauty,25.45,2,10
C00739,T136920,2024-08-14,S023,Home,210.77,2,10
C03047,T136921,2023-11-22,S030,Electronics,111.71,3,5
C02926,T136922,06/28/2023,S033,Toys,171.0,1,5
C05180,T136923,06/29/2024,S025,Toys,100.23,2,0
C06193,T136924,2023-07-08,S036,Beauty,142.54,2,20
C06953,T136925,11/11/2023,S042,Clothing,184.39,2,15
C09629,T136926,2024-02-14,S045,Toys,41.87,4,15
C05174,T136927,2023-08-27,S023,Beauty,88.63,3,20
C06627,T136928,2023-12-01,S036,Clothing,58.62,2,0
C01029,T136929,11/25/2023,S022,Clothing,201.02,2,20
C01647,T136930,2023-09-07,S032,Toys,25.85,3,10
C05491,T136931,07/04/2023,S041,Clothing,120.73,3,15
C06361,T136932,2024-11-26,S046,Beauty,151.52,4,0
C08787,T136933,06/10/2023,S011,Clothing,137.43,2,15
C05332,T136934,12/04/2023,S035,Toys,171.32,4,20
C07151,T136935,05/18/2025,S010,Electronics,13.41,1,15
C09246,T136936,2024-01-03,S020,Clothing,98.77,2,5
C04493,T136937,2024-12-01,S008,Beauty,157.32,1,15
C07983,T136938,2023-06-07,S050,Toys,118.08,2,20
C01449,T136939,2023-10-02,S010,Electronics,19.41,2,5
C04707,T136940,2025-04-23,S017,Electronics,122.37,3,20
C09074,T136941,04/30/2025,S025,Toys,76.79,1,0
C07044,T136942,2025-04-01,S005,Beauty,16.01,2,5
C05402,T136943,2025-01-26,S043,Clothing,88.52,2,0
C01678,T136944,12/09/2023,S017,Beauty,174.93,17,5
C03122,T136945,07/13/2023,S008,Toys,140.25,3,15
C08936,T136946,01/21/2024,S013,Clothing,125.84,1,20
C01624,T136947,04/30/2024,S022,Electronics,75.78,2,20
C06306,T136948,2023-10-22,S050,Beauty,42.93,1,0
C09770,T136949,02/23/2024,S003,Clothing,119.75,2,0
C02960,T136950,06/12/2024,S002,Beauty,128.33,3,10
C07882,T136951,01/04/2024,S006,Beauty,5.0,3,10
C08287,T136952,2024-08-19,S036,Clothing,87.71,2,20
C07114,T136953,02/03/2025,S018,Beauty,18.83,4,10
C03250,T136954,2024-04-18,S013,Home,153.26,1,10
C08086,T136955,11/23/2024,S002,Home,168.84,4,5
C08930,T136956,03/11/2024,S033,Beauty,155.04,4,5
C06910,T136957,2025-03-01,S025,Electronics,166.71,4,10
C03197,T136958,03/23/2025,S008,Electronics,151.08,4,0
C01190,T136959,01/22/2024,S001,Clothing,91.96,3,10
C09779,T136960,09/08/2023,S030,Toys,139.25,1,0
C08449,T136961,02/02/2025,S021,Toys,10.03,4,5
C02911,T136962,2024-02-06,S046,Electronics,,1,0
C00062,T136963,02/16/2025,S042,Electronics,100.71,2,0
C09099,T136964,2023-12-08,S016,Beauty,129.0,3,20
C09277,T136965,2023-09-11,S033,Clothing,31.04,3,0
C06218,T136966,09/06/2024,S030,Home,84.66,4,10
C05780,T136967,06/28/2024,S001,Beauty,5.0,1,0
C03219,T136968,09/25/2023,S038,Clothing,80.87,3,15
C03997,T136969,08/20/2024,S029,Clothing,194.63,2,5
C02789,T136970,08/20/2024,S005,Clothing,104.71,3,0
C07517,T136971,05/10/2025,S028,Toys,168.91,2,10
C02376,T136972,2023-10-06,S022,Electronics,50.72,3,0
C07753,T136973,2023-07-04,S029,Toys,147.79,2,0
C00361,T136974,2024-01-18,S045,Toys,,2,10
C00871,T136975,2024-12-02,S024,Home,79.99,4,0
C07760,T136976,05/25/2024,S043,Toys,129.39,2,20
C00841,T136977,03/24/2024,S050,Clothing,142.3,2,15
C03986,T136978,12/29/2023,S016,Clothing,142.8,2,10
C07763,T136979,03/31/2025,S003,Toys,83.72,4,0
C03652,T136980,03/18/2025,S017,Toys,83.81,4,0
C00566,T136981,2023-06-23,S026,Toys,117.62,1,15
C07296,T136982,01/21/2025,S023,Clothing,,2,5
C04266,T136983,02/02/2025,S039,Beauty,175.17,4,10
C03780,T136984,2024-09-13,S050,Electronics,34.4,1,0
C08383,T136985,04/07/2025,S031,Toys,154.68,1,20
C09973,T136986,2025-04-22,S048,Home,71.16,1,20
C06607,T136987,2025-03-04,S036,Electronics,30.18,4,5
C02027,T136988,05/12/2025,S023,Electronics,43.39,1,10
C03463,T136989,2023-08-29,S041,Electronics,122.19,3,15
