CustomerID,Age,Gender,Income Level,LoyaltyMember,ZipCode
C08937,43,Male,Medium,No,8474
C08938,38,Male,Low,No,25891
C08939,47,Male,Low,No,95708
C08940,36,Female,High,No,34258
C08941,50,Female,Medium,Yes,57625
C08942,23,Male,Low,Yes,96487
C08943,51,Male,Medium,Yes,53884
C08944,63,Female,High,No,13823
C08945,22,Male,Medium,No,51311
C08946,67,Female,High,Yes,31316
C08947,62,Male,Low,Yes,68302
C08948,41,Male,Medium,Yes,96842
C08949,54,Male,Low,No,79891
C08950,28,Male,Medium,Yes,54147
C08951,62,Male,High,Yes,50366
C08952,39,Male,High,Yes,29349
C08953,65,Male,Medium,No,57206
C08955,55,Female,Low,No,6346
C08956,60,Female,High,No,19901
C08957,48,Male,Medium,No,1794
C08958,34,Female,Medium,Yes,44254
C08959,49,Male,High,Yes,52162
C08960,37,Female,Medium,Yes,33386
C08961,49,Male,Medium,No,93428
C08962,57,Female,Low,No,42085
C08963,41,Male,Low,No,16270
C08964,31,Male,High,Yes,50544
C08965,54,Male,Low,No,42623
C08966,40,Female,Low,Yes,66396
C08967,43,Male,Low,Yes,50637
C08968,43,Male,Medium,No,50479
C08969,32,Male,Low,No,16139
C08970,63,Male,Medium,No,84983
C08971,60,Female,High,No,26686
C08972,69,Male,High,Yes,90771
C08973,60,Female,Medium,No,43724
C08975,51,Female,High,Yes,45655
C08978,68,Male,Medium,Yes,56241
C08979,41,Female,High,No,54118
C08980,22,Male,High,Yes,11300
C08981,63,Female,Medium,No,71067
C08982,59,Male,Low,Yes,18298
C08983,40,Female,Low,Yes,62195
C08984,62,Female,Low,Yes,54166
C08985,26,Female,Medium,Yes,84698
C08986,23,Female,Low,No,99211
C08987,41,Male,High,No,28525
C08988,39,Female,Low,Yes,72697
C08989,25,Male,High,No,35856
C08990,34,Male,Medium,Yes,69889
C08991,42,Female,Medium,Yes,55129
C08992,65,Male,High,No,36736
C08993,32,Male,Medium,Yes,45578
C08994,41,Female,High,No,48396
C08996,58,Female,Medium,No,49601
C08997,38,Female,High,No,73230
C08998,46,Male,Low,Yes,98083
C08999,28,Female,High,Yes,73378
C09000,33,Male,Low,No,57618
C09001,34,Male,Medium,No,91962
C09002,53,Female,Low,No,84675
C09004,58,Male,High,No,65421
C09005,66,Female,Low,Yes,6048
C09006,63,Male,High,Yes,56878
C09008,22,Male,High,Yes,29152
C09009,30,Male,Low,No,14259
C09010,19,Female,High,Yes,67530
C09011,44,Female,Medium,No,39457
C09012,30,Female,High,No,13264
C09013,29,Female,Low,Yes,93698
C09014,51,Female,High,Yes,74035
C09015,41,Male,Low,Yes,10599
C09016,65,Female,Medium,Yes,96802
C09017,42,Female,High,Yes,17331
C09018,59,Male,High,No,96104
C09019,21,Female,Low,Yes,3024
C09020,67,Male,Low,Yes,20465
C09021,59,Female,Medium,No,39729
C09022,28,Male,Low,Yes,58003
C09023,32,Female,Low,Yes,5759
C09024,52,Male,Medium,No,55705
C09025,56,Male,Low,Yes,15324
C09026,60,Male,Low,Yes,26968
C09027,25,Female,Medium,Yes,17725
C09028,28,Female,Low,Yes,97184
C09029,68,Male,Medium,No,17408
C09030,53,Female,Low,No,23232
C09031,56,Female,High,No,22724
C09032,57,Male,Low,No,14699
C09033,21,Male,Medium,No,60534
C09034,48,Male,Medium,Yes,80161
C09035,63,Male,Medium,Yes,44314
C09036,67,Male,Medium,No,1609
C09038,37,Male,Low,Yes,76907
C09040,40,Female,High,No,46775
C09041,69,Male,Low,No,3279
C09043,20,Female,Low,No,17899
C09044,23,Female,High,No,64403
C09045,29,Male,High,Yes,73003
C09046,38,Male,Medium,Yes,32118
C09047,47,Female,Low,Yes,39030
C09048,43,Male,High,No,96917
C09049,60,Female,Low,Yes,55635
C09050,46,Female,High,No,13112
C09051,23,Male,High,No,74870
C09052,25,Male,High,No,6653
C09053,19,Male,High,No,6017
C09054,66,Male,Medium,Yes,10561
C09055,50,Female,Low,Yes,12360
C09056,43,Male,Medium,Yes,49097
C09057,21,Male,High,Yes,47158
C09058,20,Male,Low,No,86357
C09059,38,Female,Medium,Yes,52375
C09060,52,Male,Low,Yes,43785
C09061,65,Female,High,Yes,32787
C09062,34,Male,Low,No,8808
C09063,25,Female,Low,Yes,24943
C09064,21,Male,Medium,Yes,51412
C09065,46,Male,Medium,No,42326
C09067,34,Female,High,No,73324
C09068,31,Female,High,No,91014
C09069,66,Female,Medium,No,20509
C09070,64,Male,Medium,Yes,94408
C09071,53,Female,Medium,No,43984
C09072,24,Female,High,Yes,1457
C09074,40,Male,High,No,84200
C09075,69,Male,Medium,Yes,75997
C09076,60,Male,Medium,No,45776
C09077,22,Male,Medium,No,16606
C09078,50,Male,Low,Yes,48116
C09079,50,Female,Low,Yes,98564
C09080,19,Female,Low,Yes,61672
C09081,46,Female,Medium,No,27555
C09082,38,Male,High,No,82681
C09083,54,Male,Low,No,79523
C09084,55,Female,Low,Yes,23229
C09085,61,Female,Low,Yes,827
C09086,28,Male,Low,Yes,61131
C09087,43,Male,Low,Yes,30519
C09088,34,Male,Low,No,44808
C09091,25,Male,High,No,60662
C09092,49,Male,Low,Yes,71415
C09093,57,Male,High,No,89210
C09094,46,Male,High,No,52572
C09095,44,Male,Low,No,96726
C09096,68,Female,High,Yes,99131
C09097,57,Male,High,Yes,28183
C09098,31,Female,Low,No,39129
C09099,51,Female,High,Yes,74651
C09100,34,Female,Low,No,32202
C09101,19,Male,Low,No,46696
C09102,24,Female,High,Yes,90334
C09103,20,Male,High,Yes,17484
C09104,66,Female,Low,No,53341
C09105,28,Male,Medium,Yes,65060
C09106,57,Male,Low,No,33665
C09107,67,Female,Low,No,55785
C09108,53,Female,Medium,Yes,98387
C09109,27,Female,Medium,Yes,73498
C09110,30,Female,High,No,36263
C09111,59,Female,High,Yes,94774
C09112,53,Female,Low,No,80991
C09113,41,Male,Low,No,32781
C09114,21,Female,High,No,60141
C09115,22,Male,Low,Yes,69727
C09116,64,Male,Medium,No,68300
C09117,39,Female,Low,Yes,34532
C09119,36,Female,Medium,No,15491
C09120,43,Male,Low,Yes,54865
C09121,53,Female,Low,No,72423
C09122,18,Female,High,No,55538
C09123,42,Female,Medium,Yes,53012
C09124,64,Male,Medium,Yes,88374
C09125,47,Female,High,No,88514
C09126,28,Female,High,Yes,21676
C09127,42,Male,High,No,49989
C09128,20,Female,Low,No,65115
C09129,34,Male,High,Yes,52839
C09130,48,Female,Medium,No,14038
C09131,49,Female,Medium,No,87736
C09132,48,Female,High,Yes,56360
C09133,60,Male,Medium,No,23595
C09134,18,Female,High,Yes,80348
C09135,64,Male,High,No,34915
C09136,44,Male,Low,No,8912
C09137,68,Male,Low,Yes,9783
C09138,53,Female,Medium,Yes,61270
C09139,52,Male,Low,Yes,27573
C09140,19,Female,High,No,26276
C09141,48,Female,Low,No,11689
C09142,20,Male,Low,No,45790
C09143,41,Male,Low,No,44488
C09144,39,Male,Low,Yes,45068
C09146,31,Male,Low,No,81537
C09147,33,Male,Medium,No,56525
C09148,66,Female,High,Yes,80904
C09149,36,Female,Medium,Yes,99138
C09150,39,Male,Medium,Yes,97471
C09151,29,Female,Medium,No,58709
C09152,53,Male,Medium,Yes,2947
C09153,42,Female,Medium,No,99554
C09154,42,Male,Low,Yes,73479
C09155,53,Female,Low,Yes,3021
C09157,40,Female,Medium,No,84481
C09159,21,Female,Low,Yes,22159
C09160,58,Male,High,No,41894
C09161,45,Female,High,Yes,13409
C09162,67,Female,Low,No,84864
C09163,24,Female,Medium,Yes,42656
C09164,68,Female,Medium,No,47895
C09165,65,Female,High,Yes,52339
C09167,47,Male,High,Yes,68972
C09168,69,Female,Low,Yes,17870
C09169,52,Female,Low,Yes,96069
C09170,65,Male,Medium,Yes,90105
C09171,49,Female,High,No,77320
C09172,56,Male,High,Yes,49592
C09173,29,Male,Medium,Yes,93150
C09175,20,Male,Medium,No,77386
C09176,63,Female,Low,Yes,87465
C09177,33,Female,Medium,Yes,51731
C09178,39,Female,High,No,52410
C09179,52,Male,High,Yes,90511
C09180,34,Male,Medium,Yes,56136
C09181,40,Male,High,Yes,67307
C09183,65,Female,Medium,No,27310
C09184,65,Female,Low,No,21284
C09185,55,Male,High,Yes,92269
C09186,36,Male,Low,No,45251
C09187,41,Male,Low,No,46880
C09188,40,Female,Medium,Yes,97719
C09189,69,Male,Medium,Yes,74586
C09190,38,Female,Low,No,77960
C09191,21,Female,Medium,No,91983
C09192,40,Male,Medium,Yes,47914
C09193,59,Female,High,No,87255
C09194,22,Female,Medium,Yes,55125
C09195,21,Male,High,Yes,94773
C09196,36,Female,Low,Yes,41234
C09197,65,Male,High,No,30401
C09198,24,Female,Low,Yes,61907
C09200,41,Male,High,Yes,56904
C09201,52,Male,Medium,Yes,34264
C09202,59,Male,High,Yes,30311
C09203,53,Female,Low,Yes,2075
C09204,34,Male,Low,Yes,50729
C09205,61,Female,High,No,53039
C09206,29,Female,Low,Yes,67307
C09207,44,Female,High,Yes,80157
C09208,30,Female,Medium,No,20453
C09209,41,Male,Low,No,85116
C09210,61,Male,High,No,37341
C09211,36,Female,Medium,No,60639
C09213,40,Male,Medium,No,45646
C09214,21,Female,High,No,6385
C09215,58,Male,Low,No,6331
C09216,22,Female,Medium,Yes,31174
C09217,21,Female,Medium,No,44205
C09218,47,Female,Low,No,16579
C09219,39,Male,Low,Yes,50885
C09220,67,Male,Low,Yes,98829
C09222,32,Male,Low,No,5891
C09223,27,Female,Medium,No,46238
C09224,64,Male,Low,Yes,24388
C09225,59,Male,Low,Yes,74271
C09226,44,Male,Low,No,65577
C09227,54,Male,High,Yes,35862
C09228,47,Male,Medium,Yes,34509
C09230,29,Male,Low,Yes,51733
C09231,42,Female,Medium,Yes,51260
C09232,69,Male,Low,No,51925
C09233,52,Male,Low,No,51161
C09234,41,Male,Medium,No,97598
C09237,28,Male,High,Yes,28651
C09239,69,Female,Medium,Yes,27360
C09240,65,Female,High,No,82447
C09241,52,Female,Medium,No,51642
C09242,37,Male,Medium,Yes,15050
C09244,63,Female,Low,No,63341
C09245,25,Female,Low,No,28813
C09246,37,Female,High,Yes,70015
C09247,68,Female,High,No,67689
C09248,36,Female,High,Yes,46779
C09249,68,Female,High,No,2471
C09250,68,Female,Low,Yes,39138
C09251,51,Male,High,No,91833
C09253,37,Female,High,No,77465
C09255,35,Female,Low,No,60856
C09256,28,Male,Low,No,4074
C09257,30,Male,Medium,No,60023
C09258,49,Female,Low,No,88559
C09259,29,Female,Medium,No,61779
C09260,53,Female,High,Yes,59381
C09261,61,Female,Low,Yes,1078
C09262,37,Female,Medium,Yes,69075
C09263,61,Male,Low,No,35475
C09264,21,Female,High,Yes,71356
C09267,22,Male,Low,Yes,28339
C09269,59,Female,Low,No,8134
C09270,66,Female,Low,Yes,99439
C09271,40,Female,High,No,79574
C09272,42,Female,High,No,49489
C09273,47,Female,Medium,No,62585
C09274,57,Male,Low,No,89143
C09275,23,Female,High,No,66263
C09276,32,Male,Medium,No,98009
C09277,32,Male,Medium,No,79542
C09278,53,Female,Medium,Yes,30027
C09279,67,Female,Medium,Yes,85054
C09280,55,Male,High,No,96135
C09282,40,Female,Low,No,54235
C09283,50,Male,High,Yes,65436
C09284,34,Male,Medium,Yes,18908
C09285,42,Male,Low,No,88178
C09286,55,Male,Medium,Yes,7364
C09287,55,Male,Low,Yes,69944
C09288,50,Female,Medium,No,45747
C09289,46,Female,High,Yes,56773
C09290,41,Male,Medium,Yes,24539
C09291,39,Female,Low,Yes,30951
C09292,25,Female,High,Yes,1092
C09293,25,Female,Low,Yes,80440
C09294,49,Male,Medium,Yes,31779
C09295,69,Male,Low,No,66619
C09296,33,Female,Low,Yes,45955
C09297,58,Male,High,Yes,76052
C09298,18,Male,Medium,No,27834
C09300,20,Female,High,No,26306
C09301,43,Female,Medium,Yes,29032
C09302,59,Male,Low,No,39728
C09303,38,Male,Medium,Yes,56511
C09305,58,Male,Medium,Yes,22125
C09306,23,Female,High,No,64437
C09307,58,Male,Low,Yes,85904
C09308,44,Male,High,No,6245
C09310,37,Male,Medium,Yes,11321
C09311,52,Female,High,Yes,17099
C09312,33,Female,Low,No,83439
C09313,32,Male,Low,No,28292
C09314,46,Male,Medium,No,98036
C09315,53,Male,Low,No,28070
C09316,32,Male,Low,No,44919
C09317,63,Female,Medium,Yes,12050
C09318,53,Male,Low,Yes,70585
C09320,53,Female,Medium,No,23798
C09322,43,Female,Low,No,75124
C09323,26,Female,High,Yes,47548
C09324,35,Female,Low,Yes,82120
C09325,28,Female,Medium,Yes,2576
C09326,54,Female,Low,Yes,77394
C09327,23,Female,Low,No,64225
C09328,27,Male,Low,Yes,98147
C09330,51,Female,Low,No,22563
C09331,46,Female,Medium,No,74027
C09332,23,Male,High,No,71907
C09333,20,Female,High,Yes,63099
C09334,49,Male,Low,No,38896
C09335,59,Female,High,Yes,44376
C09336,29,Female,Medium,No,22114
C09337,68,Male,Medium,Yes,69723
C09338,29,Male,Low,No,48706
C09339,43,Female,Medium,No,46678
C09340,29,Male,High,No,42112
C09341,67,Male,Medium,Yes,48055
C09342,50,Female,High,No,80959
C09343,60,Female,Low,No,82441
C09344,22,Female,Medium,Yes,36545
C09345,31,Male,Low,Yes,21488
C09346,37,Female,High,No,39879
C09347,46,Female,Low,No,42383
C09348,21,Male,High,No,80788
C09349,30,Female,High,No,56768
C09350,62,Male,Medium,No,31206
C09351,51,Male,High,No,85813
C09352,55,Female,Medium,Yes,46460
C09353,20,Female,Low,Yes,6787
C09354,36,Male,High,No,35240
C09355,35,Male,Low,Yes,30199
C09356,37,Male,Low,Yes,57945
C09357,41,Female,High,No,58591
C09358,49,Male,High,Yes,48259
C09359,21,Female,Low,Yes,97867
C09360,64,Female,High,No,17393
C09362,65,Female,High,Yes,96836
C09363,60,Female,Medium,No,91654
C09364,45,Female,High,Yes,55330
C09365,30,Male,Low,No,80863
C09366,68,Female,Low,No,43882
C09367,55,Female,High,Yes,48089
C09368,62,Male,Medium,Yes,59092
C09369,31,Female,Medium,Yes,68088
C09370,20,Male,High,No,15124
C09371,41,Male,High,Yes,15558
C09372,35,Male,High,No,8385
C09373,69,Female,Medium,Yes,9846
C09374,61,Male,High,Yes,28939
C09375,69,Female,High,Yes,78638
C09376,18,Male,High,Yes,75452
C09377,58,Female,Low,No,39637
C09378,54,Female,Medium,No,54920
C09379,31,Male,High,No,73823
C09380,56,Male,Medium,Yes,38911
C09381,63,Male,High,Yes,98902
C09383,19,Male,Low,No,78911
C09384,35,Female,Medium,Yes,44645
C09385,32,Male,Medium,Yes,508
C09386,42,Male,Medium,Yes,66390
C09387,22,Male,Medium,Yes,50354
C09389,60,Male,High,Yes,69752
C09390,41,Female,High,Yes,90305
C09391,36,Male,Low,Yes,98758
C09392,37,Male,Medium,No,16493
C09394,27,Male,Medium,No,57475
C09395,45,Male,Medium,Yes,89154
C09396,56,Male,Medium,Yes,89021
C09397,47,Female,Medium,Yes,50182
C09398,27,Female,Medium,Yes,37336
C09399,39,Female,Medium,No,61240
C09400,64,Male,Medium,No,56820
C09401,56,Female,Medium,No,97749
C09402,29,Male,High,No,25126
C09403,33,Male,High,No,31984
C09404,49,Male,High,No,71188
C09405,39,Male,Low,Yes,23759
C09406,24,Male,High,Yes,82848
C09407,31,Female,Low,No,18526
C09408,50,Male,Low,No,761
C09409,18,Male,High,Yes,88430
C09410,29,Male,Medium,No,71061
C09411,43,Female,Low,Yes,33751
C09412,34,Female,Medium,Yes,39040
C09413,23,Female,Low,No,15682
C09414,42,Male,Medium,Yes,11529
C09415,18,Female,Medium,No,59856
C09416,50,Male,Low,No,59466
C09417,57,Female,Medium,No,20289
C09418,49,Male,High,Yes,9196
C09419,25,Female,High,No,66847
C09420,52,Male,Low,Yes,28555
C09421,24,Female,Low,No,66348
C09422,61,Female,Medium,Yes,94473
C09423,64,Male,High,Yes,66260
C09424,38,Male,Medium,No,20829
C09425,47,Female,Medium,Yes,88990
C09426,54,Male,Low,Yes,68801
C09427,63,Female,Medium,Yes,5645
C09428,22,Female,High,No,58004
C09429,28,Female,High,Yes,94982
C09431,21,Male,Low,No,95318
C09432,41,Female,Medium,Yes,94580
C09433,60,Male,Medium,No,71282
C09434,52,Male,High,Yes,92302
C09435,56,Female,Low,No,40256
C09436,31,Male,Low,Yes,93531
C09437,60,Female,High,Yes,1443
C09439,47,Male,Low,No,33946
C09440,52,Male,Low,No,56115
C09441,29,Female,High,No,38905
C09442,48,Male,Medium,Yes,39959
C09443,37,Male,Medium,Yes,13000
C09444,28,Female,Medium,No,79065
C09445,35,Male,Medium,Yes,60133
C09446,43,Male,High,No,10572
C09447,35,Male,Medium,Yes,39230
C09448,30,Male,Low,Yes,64333
C09449,68,Male,High,Yes,61798
C09450,53,Female,Medium,No,55437
C09451,69,Male,Low,No,18558
C09452,55,Male,Medium,No,79684
C09454,61,Male,Medium,Yes,28564
C09455,67,Female,Medium,Yes,38996
C09456,27,Female,Low,No,77932
C09457,48,Male,High,No,93620
C09458,44,Female,High,Yes,77068
C09459,19,Male,Medium,Yes,51803
C09460,42,Male,High,Yes,21962
C09461,33,Male,High,No,82010
C09462,34,Female,Medium,Yes,42922
C09463,26,Female,Medium,Yes,12414
C09464,35,Male,Medium,Yes,14134
C09466,35,Male,Medium,No,14479
C09467,30,Female,Medium,No,13231
C09468,50,Male,Low,No,13671
C09469,41,Female,Low,Yes,36876
C09470,58,Male,High,No,68596
C09471,68,Female,Low,Yes,94012
C09472,20,Female,Low,Yes,62476
C09473,40,Female,Low,Yes,80231
C09476,53,Female,Low,No,70263
C09477,25,Male,Low,No,52312
C09478,63,Male,Medium,No,28753
C09479,36,Male,Medium,Yes,80720
C09480,25,Male,Medium,No,53779
C09481,60,Male,Medium,Yes,45639
C09482,28,Male,Low,Yes,30749
C09483,57,Male,Low,No,16804
C09484,50,Male,Low,No,8274
C09485,43,Female,Low,Yes,71589
C09486,42,Female,Low,Yes,94667
C09487,20,Male,High,No,70424
C09489,30,Male,Medium,Yes,16703
C09492,49,Male,Medium,No,26989
C09493,31,Male,Low,Yes,55529
C09494,62,Female,Medium,Yes,43744
C09495,63,Female,Low,Yes,52978
C09496,37,Male,Medium,Yes,22694
C09497,36,Female,Low,Yes,97234
C09498,21,Male,Medium,Yes,5106
C09501,35,Female,Medium,No,82940
C09503,39,Female,Low,No,21747
C09504,37,Male,High,Yes,56169
C09505,22,Male,Low,Yes,27074
C09506,62,Female,High,No,22177
C09507,47,Female,High,Yes,97167
C09508,56,Female,Medium,No,10529
C09509,24,Female,Medium,Yes,85413
C09511,34,Female,Low,No,98383
C09512,32,Male,Medium,No,5809
C09513,42,Male,Medium,Yes,70577
C09514,52,Male,High,Yes,67468
C09515,58,Male,High,No,14405
C09516,67,Male,Low,Yes,13369
C09517,44,Female,Medium,No,69356
C09518,41,Female,High,No,45699
C09519,58,Male,High,No,77212
C09520,63,Male,Low,No,82011
C09522,57,Female,Low,No,46814
C09523,41,Male,High,Yes,62938
C09524,53,Male,Low,No,91184
C09525,56,Male,Low,No,5786
C09526,64,Male,Medium,No,8878
C09527,49,Male,High,Yes,94917
C09528,42,Male,Low,No,80665
C09530,19,Male,Low,Yes,10436
C09531,31,Female,Medium,Yes,91120
C09532,39,Male,Low,No,2611
C09533,55,Female,Low,Yes,94265
C09534,50,Female,Low,Yes,28474
C09535,57,Female,High,Yes,31718
C09536,63,Female,Medium,No,80835
C09537,54,Female,Medium,No,93605
C09538,40,Male,High,No,63425
C09539,53,Female,Medium,Yes,48161
C09540,50,Male,Medium,Yes,26962
C09541,49,Male,Medium,Yes,32933
C09542,54,Male,High,No,77090
C09543,32,Male,Medium,No,19238
C09544,38,Female,High,No,68695
C09545,39,Male,High,No,46100
C09546,19,Female,Low,Yes,46099
C09547,25,Male,High,Yes,88011
C09548,36,Female,Medium,No,16909
C09549,43,Female,Medium,Yes,14749
C09550,23,Male,Low,Yes,59883
C09551,39,Female,Medium,Yes,50542
C09553,69,Male,Low,Yes,80336
C09554,28,Female,Medium,Yes,81395
C09555,67,Male,Medium,Yes,19984
C09556,56,Male,Medium,Yes,87434
C09557,66,Male,High,Yes,56509
C09558,43,Male,Medium,No,84149
C09559,57,Male,Medium,Yes,52603
C09560,53,Male,Low,Yes,46816
C09561,68,Male,High,Yes,31543
C09562,46,Female,Low,Yes,16390
C09563,27,Male,Medium,Yes,12653
C09564,29,Female,Medium,No,93649
C09566,65,Male,Low,Yes,19441
C09567,25,Female,Low,Yes,45918
C09568,21,Male,Low,No,63645
C09569,56,Male,Low,No,88953
C09570,43,Female,Medium,Yes,2427
C09572,46,Male,High,No,91925
C09573,35,Female,Medium,No,65854
C09575,44,Female,High,Yes,35743
C09576,20,Male,High,No,67023
C09577,47,Female,Medium,No,35841
C09578,38,Male,High,Yes,57656
C09579,30,Female,Low,Yes,48010
C09580,66,Female,Low,No,60301
C09581,23,Male,Medium,No,56231
C09582,33,Female,Medium,No,45674
C09583,58,Male,Medium,No,7633
C09584,39,Female,Low,Yes,44778
C09585,65,Female,Low,Yes,17877
C09586,21,Female,Low,No,19467
C09587,29,Female,Medium,No,63709
C09588,53,Female,Medium,No,19978
C09589,42,Female,High,No,75605
C09590,68,Male,High,No,16859
C09591,41,Male,Low,No,29533
C09592,30,Male,High,No,57348
C09593,47,Male,Low,Yes,11016
C09594,50,Male,High,No,22837
C09595,51,Male,Low,No,13274
C09596,56,Male,High,Yes,19370
C09597,67,Female,Low,No,63582
C09598,23,Male,Low,Yes,33630
C09599,36,Male,High,Yes,95603
C09600,69,Male,Medium,No,22294
C09601,67,Female,Low,No,70223
C09603,20,Male,High,Yes,1215
C09604,65,Male,Medium,Yes,66282
C09606,52,Male,Medium,Yes,12883
C09607,58,Female,Medium,Yes,64909
C09608,47,Female,Low,Yes,98729
C09609,31,Female,Medium,No,6120
C09610,50,Female,Low,No,94503
C09611,26,Male,Medium,Yes,23388
C09612,47,Male,Medium,Yes,78730
C09613,46,Female,Medium,No,81361
C09614,63,Male,Medium,No,4270
C09615,21,Male,Low,Yes,6391
C09616,31,Male,Medium,Yes,96271
C09617,19,Male,Medium,Yes,37921
C09618,32,Female,Medium,No,88998
C09619,49,Female,Low,No,96501
C09620,52,Female,Low,No,57133
C09621,22,Female,Medium,No,51312
C09622,36,Female,High,Yes,36055
C09623,29,Female,High,Yes,47020
C09624,40,Male,Low,Yes,43107
C09625,38,Male,Medium,No,4290
C09626,46,Female,Medium,No,88885
C09627,18,Male,Medium,No,1789
C09628,24,Male,Medium,Yes,81508
C09629,32,Female,Low,Yes,92605
C09630,54,Female,Low,No,89251
C09632,54,Female,Low,Yes,27718
C09633,54,Male,High,No,1074
C09634,27,Male,Low,Yes,96222
C09636,19,Female,Medium,Yes,48919
C09637,65,Female,High,No,49931
C09638,40,Female,High,Yes,25364
C09639,25,Female,Medium,No,12067
C09640,22,Male,Low,No,42190
C09641,18,Female,High,Yes,42393
C09642,63,Male,Low,Yes,46352
C09643,53,Male,Medium,Yes,49307
C09644,39,Female,High,No,88847
C09645,57,Male,High,No,37046
C09646,40,Male,Low,No,65227
C09647,29,Male,Low,Yes,28443
